ride_id,vehicle_type,distance_km,duration_min,avg_speed_kmph,max_speed_kmph,battery_start_percent,battery_end_percent,sudden_stop_count,terrain_elevation_gain_m,temperature_c,rider_age_group,gps_signal_quality,incident_type
10054,E-Scooter,9.32,27.75,17.84,21.82,70.5,45.1,3,41.9,30.4,18-25,0.861,Normal
10055,E-Bike,3.82,11.33,13.33,25.07,65.1,53.5,1,3.3,21.2,18-25,0.519,Normal
10056,E-Scooter,2.14,7.12,22.87,29.87,77.0,66.9,1,12.0,30.2,18-25,0.757,Normal
10057,E-Scooter,2.89,5.26,15.18,17.43,60.0,46.4,1,2.0,28.6,46-60,0.867,Normal
10058,E-Scooter,2.26,5.45,15.8,18.66,89.9,89.3,0,6.8,25.0,18-25,0.592,Normal
10059,E-Scooter,1.73,5.79,15.2,18.19,98.1,90.9,2,22.2,19.1,36-45,0.299,Hard_Braking
10060,E-Scooter,1.22,7.74,17.49,22.66,56.2,48.4,1,4.8,26.5,18-25,0.9,Normal
10061,E-Bike,2.9,19.13,10.4,15.0,76.0,60.5,2,19.0,27.4,26-35,0.646,Hard_Braking
10062,E-Bike,2.81,13.49,10.5,16.27,93.9,97.0,3,30.3,28.3,46-60,0.799,Normal
10063,E-Scooter,4.45,8.19,21.16,28.06,53.9,40.7,2,0.9,19.0,18-25,0.798,Normal
10064,E-Bike,6.86,39.85,10.42,13.74,57.8,36.6,1,43.6,31.5,26-35,0.679,Hard_Braking
10065,E-Bike,4.27,20.07,11.14,15.34,95.7,84.7,2,15.6,27.0,36-45,0.818,Normal
10066,E-Scooter,3.48,25.14,8.91,15.69,52.4,37.8,0,17.1,21.4,18-25,0.7,Normal
10067,E-Bike,5.37,34.9,11.34,18.09,22.2,11.6,3,4.4,29.6,26-35,0.822,Battery_Critical
10068,E-Bike,2.56,10.63,14.5,21.25,98.8,97.6,0,6.7,23.0,26-35,0.976,Normal
10069,E-Scooter,0.3,5.22,18.29,21.36,82.6,84.1,1,19.9,10.7,18-25,0.655,Improper_Parking
10070,E-Bike,2.66,21.25,9.22,12.9,35.7,25.2,1,7.7,31.0,60+,0.902,Normal
10071,E-Bike,4.34,16.43,15.38,21.74,65.4,49.7,2,5.7,29.0,60+,0.906,Normal
10072,E-Bike,3.66,18.81,13.03,18.71,21.0,8.5,1,44.2,24.7,18-25,0.574,Normal
10073,E-Scooter,1.25,3.97,20.09,26.49,29.4,20.8,1,6.6,17.1,18-25,0.946,Improper_Parking
10074,E-Scooter,2.26,3.33,20.78,23.05,96.0,91.2,1,10.9,11.3,26-35,0.854,Normal
10075,E-Scooter,1.95,4.63,18.36,23.87,42.3,40.3,2,11.5,10.9,46-60,0.915,Hard_Braking
10076,E-Scooter,1.16,8.08,13.67,16.93,76.0,74.6,3,9.3,13.7,26-35,0.774,Hard_Braking
10077,E-Scooter,2.73,11.81,14.71,21.28,96.9,82.6,1,21.9,11.0,36-45,0.724,Normal
10078,E-Bike,6.06,32.45,11.18,17.39,56.2,33.0,1,0.9,20.7,26-35,0.629,Battery_Critical
10079,E-Scooter,0.8,3.14,20.32,22.36,65.5,70.5,1,0.6,21.1,26-35,0.74,Normal
10080,E-Bike,2.1,7.49,13.06,18.22,57.1,55.8,1,7.6,13.2,26-35,0.809,Normal
10081,E-Scooter,0.84,6.98,15.8,22.68,75.3,72.2,2,16.8,20.8,26-35,0.506,Normal
10082,E-Scooter,3.26,14.38,17.15,26.68,60.0,43.9,2,1.8,13.3,36-45,0.755,Hard_Braking
10083,E-Scooter,6.45,26.78,14.31,20.17,20.2,3.3,3,28.0,22.2,18-25,0.5,Battery_Critical
10084,E-Bike,3.0,9.69,12.07,15.99,23.5,6.2,1,26.6,29.4,36-45,0.715,Battery_Critical
10085,E-Scooter,0.42,2.0,22.75,26.43,83.2,78.3,3,14.2,4.0,18-25,0.648,Hard_Braking
10086,E-Scooter,2.19,8.75,20.61,28.9,65.6,54.2,0,13.8,19.9,18-25,0.685,Normal
10087,E-Scooter,4.84,13.39,23.89,28.16,40.3,33.2,0,85.7,23.3,26-35,0.871,Normal
10088,E-Bike,6.97,32.22,12.1,14.83,85.4,62.1,0,3.4,17.5,26-35,0.911,Normal
10089,E-Scooter,2.98,16.32,13.47,16.25,77.9,67.1,2,26.6,20.8,26-35,0.707,Mechanical_Fault
10090,E-Scooter,3.56,12.66,13.57,15.84,70.4,62.0,1,12.1,23.9,60+,0.686,Hard_Braking
10091,E-Bike,2.08,9.25,11.63,17.73,79.1,64.1,1,34.7,25.6,60+,0.887,Normal
10092,E-Scooter,2.12,9.51,15.88,22.64,57.2,53.4,3,30.9,11.9,18-25,0.716,Hard_Braking
10093,E-Bike,0.73,2.73,11.54,15.11,37.1,36.9,1,18.8,19.4,36-45,0.95,Improper_Parking
10094,E-Bike,1.01,5.79,11.71,13.49,76.9,71.8,0,33.0,25.9,26-35,0.675,Normal
10095,E-Scooter,1.15,2.7,19.51,23.35,64.7,58.3,1,13.2,20.5,18-25,0.729,Normal
10096,E-Scooter,0.3,2.0,17.71,21.95,59.7,58.2,1,18.1,30.0,36-45,0.837,Normal
10097,E-Scooter,5.94,20.78,17.55,20.74,38.1,17.7,1,28.1,38.0,26-35,0.949,Normal
10098,E-Scooter,3.08,13.14,14.96,23.87,39.6,32.8,1,30.0,28.3,46-60,0.804,Hard_Braking
10099,E-Bike,1.09,2.0,15.52,18.19,24.2,22.9,1,63.1,22.8,36-45,0.756,Mechanical_Fault
10100,E-Bike,7.34,32.93,12.61,17.5,96.6,71.0,1,1.4,28.9,46-60,0.889,Normal
10101,E-Bike,1.09,9.01,12.93,21.2,94.0,91.9,2,3.4,31.7,36-45,0.771,Hard_Braking
10102,E-Scooter,1.34,5.0,17.22,18.7,66.2,67.8,1,2.4,18.6,36-45,0.735,Mechanical_Fault
10103,E-Scooter,1.13,9.78,13.3,17.34,72.8,69.6,2,14.2,25.4,26-35,0.862,Normal
10104,E-Bike,6.29,27.32,14.03,14.08,35.7,16.9,1,1.9,25.6,18-25,0.903,Normal
10105,E-Scooter,1.51,4.14,17.25,20.84,66.5,64.6,2,32.6,29.8,26-35,0.909,Hard_Braking
10106,E-Scooter,4.61,22.2,12.97,15.78,67.6,57.0,3,10.3,22.9,36-45,0.548,Hard_Braking
10107,E-Scooter,1.83,8.87,20.28,21.09,62.0,53.7,1,0.2,24.2,36-45,0.962,Normal
10108,E-Bike,1.27,9.08,14.82,23.76,26.4,26.6,1,44.6,26.9,18-25,0.85,Normal
10109,E-Scooter,1.81,7.08,11.38,18.1,38.2,33.6,4,36.3,24.3,26-35,0.632,Hard_Braking
10110,E-Scooter,4.08,32.67,8.08,8.39,85.9,78.3,1,0.4,28.5,26-35,0.9,Normal
10111,E-Scooter,4.25,11.61,23.14,30.51,58.7,49.6,3,43.3,31.9,60+,0.894,Hard_Braking
10112,E-Bike,6.49,29.72,14.66,25.36,34.1,8.1,3,4.8,25.6,18-25,0.471,Battery_Critical
10113,E-Scooter,0.74,2.0,20.56,21.3,77.0,73.9,1,51.9,28.6,26-35,0.639,Normal
10114,E-Bike,1.19,8.65,8.89,12.48,76.2,69.3,1,41.5,16.6,18-25,0.675,Hard_Braking
10115,E-Bike,3.29,15.01,9.32,13.48,39.1,27.4,1,1.4,10.4,36-45,0.795,Normal
10116,E-Scooter,5.61,19.17,20.09,29.88,42.5,27.8,1,13.6,14.8,26-35,0.872,Hard_Braking
10117,E-Bike,7.24,67.44,6.94,10.58,74.4,55.7,3,17.2,28.0,18-25,0.835,Improper_Parking
10118,E-Bike,8.71,48.25,11.17,22.06,96.6,73.7,3,9.2,16.4,18-25,0.431,Hard_Braking
10119,E-Bike,1.75,11.0,14.11,14.96,58.6,51.1,4,0.4,23.2,26-35,0.734,Hard_Braking
10120,E-Scooter,3.15,4.67,25.28,31.81,46.4,35.8,1,3.5,15.0,18-25,0.928,Battery_Critical
10121,E-Scooter,3.57,14.82,14.95,22.11,46.7,40.0,1,2.2,28.5,60+,0.849,Battery_Critical
10122,E-Bike,3.35,23.6,12.49,16.9,77.2,71.0,2,7.8,22.2,46-60,0.794,Normal
10123,E-Bike,3.83,44.73,5.0,11.45,90.2,75.8,1,34.2,30.2,18-25,0.876,Normal
10124,E-Bike,1.89,5.34,8.97,10.78,79.4,72.5,0,1.2,13.3,46-60,0.61,Normal
10125,E-Scooter,2.11,7.78,16.1,20.51,75.4,69.5,1,100.9,25.4,26-35,0.953,Mechanical_Fault
10126,E-Bike,2.02,8.5,12.96,15.92,91.2,80.8,0,38.8,31.6,,0.942,Battery_Critical
10127,E-Scooter,4.05,15.36,17.98,23.07,72.8,60.4,1,11.1,14.4,26-35,0.924,Normal
10128,E-Scooter,8.06,27.52,16.44,21.67,57.9,31.8,1,26.2,22.4,18-25,0.737,Normal
10129,E-Scooter,8.42,29.47,18.39,20.07,41.9,18.7,1,1.9,26.6,36-45,0.83,Hard_Braking
10130,E-Scooter,2.38,6.13,20.91,28.28,35.8,26.5,0,24.0,17.4,18-25,0.754,Normal
10131,E-Bike,3.26,31.99,7.43,18.49,87.9,81.9,3,34.4,21.6,18-25,0.884,Hard_Braking
10132,E-Bike,3.02,12.92,14.69,25.88,69.3,54.9,3,53.1,20.3,26-35,0.643,Hard_Braking
10133,E-Bike,0.36,2.0,11.53,14.77,75.8,77.7,1,23.3,41.2,18-25,0.882,Normal
10134,E-Scooter,5.65,19.89,18.73,26.13,73.6,55.1,2,8.6,33.3,46-60,0.751,Improper_Parking
10135,E-Scooter,7.45,27.2,19.21,23.03,36.7,15.9,3,32.9,31.1,18-25,0.773,Mechanical_Fault
10136,E-Scooter,2.8,11.09,15.64,23.19,23.2,14.3,1,30.3,25.2,26-35,0.769,Hard_Braking
10137,E-Scooter,2.3,12.42,11.46,12.6,67.5,57.7,2,7.9,13.5,26-35,0.788,Hard_Braking
10138,E-Scooter,2.34,10.92,14.01,22.23,97.1,92.6,2,14.0,35.5,26-35,0.733,Normal
10139,E-Scooter,2.96,15.17,16.91,21.09,83.5,76.8,2,4.3,40.0,46-60,0.745,Normal
10140,E-Scooter,0.3,2.0,23.44,27.9,83.4,79.9,3,55.0,19.4,26-35,0.772,Hard_Braking
10141,E-Scooter,4.95,16.49,19.56,29.46,93.8,76.3,1,38.2,40.6,26-35,0.989,Mechanical_Fault
10142,E-Scooter,0.95,2.0,14.0,16.59,79.0,72.2,1,68.1,15.6,26-35,0.691,Normal
10143,E-Bike,2.44,5.09,15.97,19.62,30.8,19.9,1,23.0,32.6,18-25,0.51,Normal
10144,E-Bike,1.28,7.46,15.25,20.19,39.5,41.9,2,39.3,24.0,36-45,0.552,Normal
10145,E-Scooter,5.96,19.99,18.37,26.8,68.9,49.5,3,8.8,29.5,18-25,0.873,Hard_Braking
10146,E-Scooter,4.28,11.66,16.36,23.04,25.4,17.6,4,0.7,8.2,18-25,0.784,Hard_Braking
10147,E-Scooter,3.83,5.88,19.15,26.22,23.3,14.6,0,37.6,23.9,26-35,0.884,Normal
10148,E-Bike,6.51,27.79,15.76,20.42,73.5,61.4,2,25.9,17.8,18-25,0.861,Hard_Braking
10149,E-Bike,2.77,15.01,13.19,14.55,38.0,33.2,2,49.9,23.9,60+,0.806,Mechanical_Fault
10150,E-Bike,5.2,23.35,13.55,17.28,72.5,61.0,2,29.7,19.5,18-25,0.684,Mechanical_Fault
10151,E-Scooter,3.24,14.05,16.9,23.06,89.1,80.6,1,32.1,21.2,36-45,0.675,Normal
10152,E-Scooter,3.04,8.53,14.79,17.92,78.8,71.4,1,2.5,16.7,18-25,0.897,Normal
10153,E-Scooter,2.17,10.44,14.91,21.39,41.8,30.1,0,7.6,21.4,18-25,,Normal
10154,E-Bike,7.69,34.64,13.58,20.87,23.2,2.2,3,5.4,41.9,18-25,0.793,Battery_Critical
10155,E-Scooter,2.89,8.74,21.69,25.61,77.5,69.4,0,2.4,24.3,26-35,0.611,Normal
10156,E-Scooter,2.53,10.98,20.64,26.88,43.0,35.5,2,33.2,28.7,18-25,0.492,Normal
10157,E-Scooter,1.78,10.49,14.93,19.83,51.1,46.1,4,95.6,20.5,18-25,0.34,Improper_Parking
10158,E-Scooter,1.8,9.08,14.07,14.75,94.5,88.4,0,5.8,15.1,46-60,0.489,Normal
10159,E-Scooter,2.54,13.54,17.48,26.23,30.2,25.5,0,4.7,26.7,36-45,0.598,Normal
10160,E-Scooter,7.03,29.72,14.65,17.77,25.8,4.6,2,24.3,25.4,18-25,0.704,Battery_Critical
10161,E-Bike,1.49,13.66,7.71,12.96,67.8,59.9,1,60.7,24.3,26-35,0.761,Mechanical_Fault
10162,E-Scooter,4.64,15.61,15.77,23.8,53.9,40.0,2,5.4,27.0,36-45,0.948,Normal
10163,E-Scooter,2.36,10.72,22.45,32.41,52.0,45.4,3,1.8,15.0,26-35,0.826,Hard_Braking
10164,E-Bike,3.0,15.21,17.67,28.01,84.0,71.7,2,45.0,29.1,26-35,0.806,Hard_Braking
10165,E-Bike,0.6,3.7,11.54,18.39,23.0,16.1,2,3.2,21.0,18-25,0.4,Improper_Parking
10166,E-Bike,0.65,4.37,11.44,15.73,96.7,93.6,2,21.5,26.0,18-25,0.645,Normal
10167,E-Bike,3.75,13.01,15.38,20.76,85.7,75.5,0,8.6,23.5,18-25,0.908,Normal
10168,E-Scooter,3.75,4.42,19.93,28.55,35.6,34.4,3,4.1,28.8,18-25,0.913,Hard_Braking
10169,E-Scooter,4.53,16.42,15.66,22.12,51.0,39.2,1,19.0,17.6,18-25,0.838,Normal
10170,E-Bike,1.19,8.4,8.04,15.24,82.2,84.4,1,40.1,32.9,46-60,0.761,Normal
10171,E-Bike,9.85,49.99,11.6,11.8,97.6,62.6,0,0.7,18.3,36-45,0.667,Normal
10172,E-Scooter,5.19,21.26,16.34,18.71,88.3,69.2,2,28.5,36.4,26-35,0.789,Normal
10173,E-Bike,1.04,6.54,11.56,17.41,70.1,64.6,5,1.0,18.2,26-35,0.549,Hard_Braking
10174,E-Scooter,1.33,6.35,20.39,26.16,33.0,33.5,2,43.8,24.2,18-25,0.861,Normal
10175,E-Scooter,1.93,10.4,18.62,23.71,75.8,74.1,0,1.0,24.3,60+,0.43,Improper_Parking
10176,E-Scooter,3.68,18.87,10.14,10.17,44.0,29.1,1,5.7,8.1,26-35,0.787,Battery_Critical
10177,E-Scooter,6.47,35.39,10.14,20.55,99.2,76.3,2,39.1,27.4,36-45,0.922,Mechanical_Fault
10178,E-Scooter,2.9,9.06,15.57,19.9,39.4,29.9,3,1.0,31.7,26-35,0.927,Hard_Braking
10179,E-Scooter,3.57,22.12,11.69,15.85,39.3,27.4,2,0.8,39.4,26-35,0.918,Normal
10180,E-Scooter,5.68,20.49,16.51,23.73,23.4,3.5,2,7.3,8.9,18-25,0.604,Battery_Critical
10181,E-Bike,4.74,27.97,10.48,15.8,80.4,71.4,4,18.4,18.5,60+,0.786,Hard_Braking
10182,E-Bike,3.43,16.0,10.95,16.46,54.2,40.4,2,20.5,29.1,36-45,0.671,Hard_Braking
10183,E-Bike,8.59,33.53,15.08,24.6,23.8,0.0,1,33.5,31.2,18-25,0.506,Battery_Critical
10184,E-Bike,2.39,12.96,14.62,23.11,69.1,66.4,0,14.1,23.4,26-35,0.8,Normal
10185,E-Scooter,9.09,26.77,18.14,26.85,47.4,30.4,0,10.7,21.5,36-45,0.772,Normal
10186,E-Bike,1.66,9.47,7.69,13.51,96.7,91.7,4,30.9,25.4,36-45,0.629,Hard_Braking
10187,E-Scooter,3.33,6.37,19.93,25.97,53.0,45.3,1,40.2,6.2,26-35,0.431,Battery_Critical
10188,E-Bike,5.14,26.78,12.56,16.57,87.7,75.4,1,20.6,27.4,18-25,0.67,Mechanical_Fault
10189,E-Bike,2.41,9.24,15.71,24.42,42.0,26.2,1,13.9,13.9,18-25,0.73,Normal
10190,E-Scooter,1.97,2.37,13.93,20.76,76.3,68.6,1,20.2,18.9,26-35,0.76,Normal
10191,E-Scooter,4.11,16.76,18.74,25.63,72.9,56.5,4,2.6,38.8,18-25,0.73,Hard_Braking
10192,E-Scooter,1.53,6.72,17.31,23.76,66.9,59.4,3,65.6,28.5,26-35,0.599,Mechanical_Fault
10193,E-Scooter,4.14,33.22,9.27,14.46,21.1,14.5,0,29.4,33.0,26-35,0.865,Battery_Critical
10194,E-Scooter,4.06,20.62,12.19,13.38,82.9,77.0,0,75.7,23.4,36-45,0.876,Hard_Braking
10195,E-Bike,1.06,3.69,11.68,17.86,75.1,78.8,4,1.5,16.0,36-45,0.454,Hard_Braking
10196,E-Scooter,2.54,25.52,5.67,14.18,54.2,43.8,1,49.0,16.9,26-35,0.795,Hard_Braking
10197,E-Bike,3.05,25.34,8.18,21.51,82.6,75.6,5,38.7,17.0,36-45,0.648,Hard_Braking
10198,E-Scooter,1.37,6.62,17.32,19.17,67.0,62.1,2,31.0,27.8,26-35,0.772,Hard_Braking
10199,E-Scooter,3.97,7.1,21.19,28.52,36.1,21.1,2,7.4,37.8,26-35,0.915,Hard_Braking
10200,E-Scooter,0.3,3.79,13.63,14.81,33.6,27.6,0,46.6,21.4,18-25,0.588,Normal
10201,E-Scooter,2.78,12.72,15.97,24.19,88.0,76.5,0,9.1,34.3,18-25,0.892,Normal
10202,E-Bike,3.58,12.52,14.24,17.08,75.3,67.3,0,18.6,8.6,18-25,0.76,Normal
10203,E-Bike,3.82,12.77,19.19,22.85,75.3,64.8,0,4.4,31.3,18-25,0.463,Normal
10204,E-Bike,5.03,27.76,13.19,15.84,61.6,45.9,1,36.6,35.4,18-25,0.941,Normal
10205,E-Scooter,2.51,11.35,14.54,17.5,49.8,46.3,2,2.6,24.7,60+,0.937,Improper_Parking
10206,E-Bike,2.81,9.15,17.26,23.41,66.4,60.7,1,13.8,14.3,26-35,0.867,Hard_Braking
10207,E-Bike,6.85,42.43,9.34,13.76,36.6,10.7,0,46.1,23.9,26-35,0.799,Battery_Critical
10208,E-Bike,1.72,6.53,14.62,16.98,56.1,52.8,1,46.8,29.4,46-60,0.716,Normal
10209,E-Bike,3.0,12.86,15.28,22.09,55.6,43.3,1,30.9,21.3,46-60,0.845,Normal
10210,E-Scooter,0.85,6.95,12.92,15.44,42.9,46.2,2,8.0,35.1,18-25,0.658,Hard_Braking
10211,E-Bike,1.5,7.26,13.84,23.32,48.9,49.5,1,0.8,25.5,18-25,0.471,Normal
10212,E-Bike,2.4,19.79,7.88,13.29,52.3,43.4,0,46.7,33.5,26-35,0.707,Normal
10213,E-Scooter,2.83,12.63,17.1,26.3,83.9,75.4,0,5.0,13.3,26-35,0.723,Normal
10214,E-Scooter,6.2,19.05,20.32,26.04,79.3,58.3,1,17.0,24.0,46-60,0.946,Normal
10215,E-Scooter,1.32,2.0,17.26,21.25,79.7,81.6,0,21.3,24.0,18-25,0.918,Normal
10216,E-Bike,3.99,19.42,11.56,23.24,84.1,78.2,3,22.2,35.8,18-25,0.707,Normal
10217,E-Scooter,1.2,2.0,13.4,20.89,23.0,23.8,3,17.7,18.4,36-45,0.635,Hard_Braking
10218,E-Scooter,3.74,11.35,24.03,26.44,25.2,9.8,2,3.8,18.9,18-25,0.448,Battery_Critical
10219,E-Scooter,4.53,18.16,16.46,24.7,78.0,58.8,1,12.1,28.2,26-35,0.865,Normal
10220,E-Scooter,3.53,12.36,15.78,21.23,25.2,11.4,0,19.9,35.0,18-25,0.54,Normal
10221,E-Scooter,6.45,12.13,28.79,31.15,68.9,49.5,3,23.1,23.0,18-25,0.466,Hard_Braking
10222,E-Bike,4.65,16.5,17.18,22.31,41.5,31.2,1,4.3,23.3,26-35,0.907,Normal
10223,E-Scooter,2.81,10.57,17.2,19.08,54.8,47.4,2,4.4,22.5,36-45,0.643,Normal
10224,E-Scooter,1.13,13.9,13.41,27.16,87.4,83.3,1,34.3,38.1,18-25,0.826,Normal
10225,E-Scooter,5.54,18.81,21.59,25.12,73.1,59.0,5,9.1,22.1,18-25,0.668,Hard_Braking
10226,E-Bike,3.15,17.79,10.17,18.02,22.2,14.0,0,25.8,18.4,26-35,0.88,Battery_Critical
10227,E-Bike,5.81,21.73,14.16,16.59,42.5,30.2,2,6.0,28.0,36-45,0.748,Hard_Braking
10228,E-Scooter,0.8,2.32,11.74,17.5,62.4,65.3,4,21.0,11.5,26-35,0.848,Hard_Braking
10229,E-Scooter,2.52,7.89,15.7,20.15,54.9,51.8,1,1.4,22.0,26-35,0.765,Hard_Braking
10230,E-Scooter,4.12,14.66,13.7,16.61,37.5,31.5,2,3.7,18.5,18-25,0.695,Improper_Parking
10231,E-Bike,5.96,15.21,16.28,23.79,34.9,18.4,2,8.6,21.8,36-45,0.859,Normal
10232,E-Scooter,1.66,4.61,20.79,26.45,72.3,69.2,0,16.9,9.6,36-45,0.895,Normal
10233,E-Scooter,5.56,27.56,15.12,24.3,90.1,68.1,2,29.0,20.4,36-45,0.718,Hard_Braking
10234,E-Scooter,2.52,10.48,8.87,14.2,54.0,49.9,3,7.0,31.4,46-60,0.968,Hard_Braking
10235,E-Scooter,7.95,28.16,15.62,19.27,61.7,37.7,1,2.2,42.0,26-35,0.507,Normal
10236,E-Scooter,4.5,26.3,10.51,14.92,80.3,64.0,1,28.1,14.5,18-25,0.718,Normal
10237,E-Scooter,3.71,17.68,14.72,23.48,66.9,63.0,2,3.0,16.7,36-45,0.757,Normal
10238,E-Bike,7.22,38.07,12.04,21.47,79.8,52.1,1,43.2,30.1,36-45,0.8,Mechanical_Fault
10239,E-Bike,2.03,17.24,10.4,15.2,51.9,43.4,3,78.8,21.1,18-25,0.462,Hard_Braking
10240,E-Bike,1.91,8.68,11.36,14.86,74.0,61.5,2,20.2,28.8,26-35,0.893,Normal
10241,E-Scooter,6.27,12.37,24.22,25.94,43.8,25.1,1,25.2,13.5,18-25,0.929,Mechanical_Fault
10242,E-Scooter,2.66,9.46,20.81,24.17,90.0,78.6,0,20.7,27.4,26-35,0.705,Normal
10243,E-Scooter,2.64,8.86,19.0,24.81,59.8,55.3,0,17.0,29.6,18-25,0.582,Normal
10244,E-Scooter,4.56,16.77,13.03,18.14,44.7,27.9,1,16.6,19.2,26-35,0.823,Normal
10245,E-Scooter,1.86,8.22,16.48,19.49,53.7,50.5,0,1.4,29.2,18-25,0.636,Normal
10246,E-Scooter,4.91,20.62,19.04,24.2,92.2,76.7,2,37.2,17.3,18-25,,Normal
10247,E-Scooter,1.68,4.53,18.95,25.35,70.6,71.1,2,4.6,13.3,26-35,0.537,Hard_Braking
10248,E-Scooter,5.43,21.37,14.32,17.39,95.8,79.9,1,18.5,24.2,18-25,0.733,Normal
10249,E-Scooter,1.35,3.4,19.18,28.31,93.4,90.9,2,6.2,20.0,18-25,0.713,Mechanical_Fault
10250,E-Scooter,8.2,40.15,11.62,16.34,90.6,64.2,1,10.0,16.8,26-35,0.874,Normal
10251,E-Bike,5.97,41.59,9.29,17.84,77.9,65.3,2,24.8,27.5,46-60,0.618,Normal
10252,E-Bike,2.2,10.66,11.42,18.42,99.9,92.2,0,12.7,13.0,36-45,0.765,Normal
10253,E-Scooter,0.71,4.66,16.12,17.0,56.7,58.9,1,6.2,21.7,18-25,0.782,Normal
10254,E-Scooter,0.7,5.71,16.62,20.43,32.1,34.5,5,6.7,35.4,36-45,0.72,Hard_Braking
10255,E-Bike,3.05,12.67,10.59,14.81,77.3,69.0,4,25.2,30.8,26-35,0.666,Hard_Braking
10256,E-Scooter,7.55,39.1,11.41,18.15,34.9,11.6,0,16.2,8.9,60+,0.895,Battery_Critical
10257,E-Scooter,4.58,17.43,20.37,23.77,22.8,13.1,1,11.5,13.7,,0.803,Battery_Critical
10258,E-Scooter,1.57,3.57,18.47,25.26,86.3,74.7,5,6.9,18.0,26-35,0.872,Hard_Braking
10259,E-Scooter,4.19,12.24,22.43,29.85,77.9,64.1,2,1.3,34.9,46-60,0.625,Hard_Braking
10260,E-Scooter,0.54,2.0,18.32,18.8,41.4,37.6,0,35.7,21.5,46-60,0.778,Normal
10261,E-Bike,2.64,11.9,10.05,19.69,28.0,17.7,1,44.8,30.4,26-35,0.826,Normal
10262,E-Scooter,0.79,6.79,16.29,23.01,27.1,23.5,1,20.0,31.6,26-35,0.808,Normal
10263,E-Bike,13.03,45.74,16.22,22.06,79.6,41.7,0,16.8,20.8,26-35,0.771,Normal
10264,E-Scooter,3.58,14.97,18.75,30.54,84.5,70.8,2,21.2,22.2,36-45,0.719,Hard_Braking
10265,E-Scooter,10.79,44.61,15.89,23.43,20.2,0.0,3,3.2,39.9,26-35,0.862,Battery_Critical
10266,E-Bike,1.57,10.08,11.82,16.35,57.0,57.4,1,19.7,6.6,36-45,0.682,Normal
10267,E-Scooter,3.33,13.28,12.41,19.59,38.3,23.5,2,11.7,14.0,18-25,0.844,Normal
10268,E-Bike,5.42,42.39,7.91,17.03,50.2,33.1,6,6.9,34.2,36-45,0.892,Hard_Braking
10269,E-Scooter,0.3,7.63,19.17,24.4,58.8,61.6,3,42.5,34.0,26-35,0.723,Hard_Braking
10270,E-Scooter,3.42,11.04,17.84,25.28,73.8,65.8,0,10.2,26.9,46-60,0.876,Normal
10271,E-Bike,0.6,6.71,12.86,13.72,67.2,65.2,0,0.0,28.9,26-35,0.77,Normal
10272,E-Scooter,1.95,9.92,13.45,13.78,68.1,60.7,1,21.1,21.5,26-35,0.819,Normal
10273,E-Bike,1.7,9.81,13.08,16.68,89.9,88.2,1,2.3,29.6,18-25,0.602,Normal
10274,E-Scooter,1.67,7.74,14.04,22.03,79.9,74.4,3,7.6,20.7,26-35,0.693,Hard_Braking
10275,E-Scooter,0.72,6.39,18.36,18.87,87.0,81.9,2,22.5,18.0,60+,0.708,Normal
10276,E-Bike,2.54,16.14,9.8,16.41,25.1,19.7,1,7.5,15.8,36-45,0.794,Normal
10277,E-Scooter,1.83,9.46,14.9,16.42,62.8,58.7,1,7.6,13.9,26-35,0.874,Normal
10278,E-Scooter,2.79,10.2,22.79,23.62,37.0,26.6,0,34.3,9.4,36-45,0.365,Improper_Parking
10279,E-Scooter,2.03,12.53,10.47,12.77,40.3,33.7,1,26.5,22.6,26-35,0.803,Hard_Braking
10280,E-Scooter,7.51,30.84,15.96,23.51,90.9,69.1,2,85.7,29.1,36-45,0.619,Mechanical_Fault
10281,E-Scooter,3.56,19.79,14.56,22.02,49.5,35.4,0,67.0,20.6,36-45,0.914,Normal
10282,E-Scooter,3.24,9.89,17.49,24.17,79.2,66.9,0,5.9,29.5,26-35,0.672,Normal
10283,E-Bike,2.48,8.15,12.13,14.76,66.8,57.4,3,9.2,26.1,46-60,0.8,Mechanical_Fault
10284,E-Bike,0.3,2.0,13.8,21.05,28.9,24.0,1,5.4,17.7,26-35,0.762,Normal
10285,E-Scooter,6.78,19.88,20.37,27.44,45.7,27.3,0,12.8,19.2,36-45,0.908,Improper_Parking
10286,E-Scooter,4.66,20.72,16.17,21.56,86.7,72.8,2,33.8,21.0,26-35,0.755,Battery_Critical
10287,E-Bike,6.49,29.4,13.41,16.54,74.3,55.1,1,9.1,23.1,18-25,0.766,Normal
10288,E-Bike,1.54,9.21,10.92,11.92,44.2,40.6,0,16.3,11.9,36-45,0.661,Normal
10289,E-Scooter,7.7,15.3,22.99,25.98,65.5,44.9,2,22.0,32.3,46-60,0.807,Hard_Braking
10290,E-Scooter,1.52,6.51,16.77,20.98,49.8,42.8,0,15.4,9.0,46-60,0.753,Normal
10291,E-Scooter,3.16,26.58,7.67,16.44,74.1,67.5,0,36.7,25.7,18-25,0.762,Normal
10292,E-Bike,2.03,20.29,9.6,21.43,48.5,43.5,1,1.1,5.0,36-45,0.485,Normal
10293,E-Scooter,3.77,14.57,17.29,21.39,87.3,75.0,1,2.5,31.2,26-35,0.178,Improper_Parking
10294,E-Scooter,2.09,5.46,15.39,20.52,84.1,85.8,3,2.4,28.2,26-35,0.787,Hard_Braking
