trip_id,vehicle_type,distance_km,duration_min,avg_speed_kmph,terrain_elevation_gain_m,temperature_c,humidity_percent,battery_start_percent,rider_weight_kg,traffic_congestion_index,time_of_day,weather_condition,num_stops,energy_consumed_wh
9830,E-Scooter,3.55,13.45,13.36,39.5,28.4,60.8,28.4,74.8,0.74,Evening,Clear,3,148.0
9831,E-Scooter,2.69,21.26,19.14,35.4,28.3,29.9,59.0,88.0,9.78,Night,Clear,0,155.02
9832,E-Bike,1.97,16.9,12.78,45.9,23.3,62.7,70.8,63.6,6.39,Afternoon,Clear,2,128.81
9833,E-Scooter,3.92,15.59,21.41,3.9,24.8,62.0,54.3,59.9,1.34,Evening,Cloudy,0,102.48
9834,E-Scooter,2.26,8.65,17.9,1.7,28.0,62.0,73.4,69.1,0.54,Evening,Windy,3,98.01
9835,E-Scooter,6.45,29.29,15.09,97.3,23.6,58.8,47.5,71.3,2.73,Evening,Clear,2,239.21
9836,E-Bike,3.39,12.16,17.51,12.8,27.5,57.1,61.1,64.7,4.67,Afternoon,Clear,4,104.16
9837,E-Scooter,3.78,6.61,25.36,51.2,19.6,68.7,83.7,77.2,0.27,Evening,Clear,4,170.7
9838,E-Scooter,55.34,17.53,20.04,45.9,31.1,69.2,90.0,85.0,1.88,Afternoon,Clear,1,793.1001670515378
9839,E-Bike,6.87,39.3,11.88,19.1,16.3,40.4,98.7,79.5,1.63,Morning,Windy,1,140.88
9840,E-Scooter,12.54,66.66,13.31,43.4,25.9,46.3,95.6,70.2,5.08,Morning,Cloudy,1,310.81
9841,E-Scooter,2.43,14.72,12.74,5.3,28.6,27.3,55.4,70.5,1.89,Evening,Clear,4,92.14
9842,E-Scooter,9.22,22.23,25.97,25.2,26.8,46.5,68.9,47.9,0.47,Afternoon,Clear,3,245.53
9843,E-Scooter,1.73,15.71,7.84,2.4,26.1,65.0,58.7,86.3,1.66,Morning,Clear,2,56.24
9844,E-Scooter,7.86,21.08,20.51,24.3,21.4,20.0,59.2,50.3,0.53,Morning,Clear,6,196.73
9845,E-Scooter,5.19,25.58,17.86,114.6,21.5,51.1,26.6,57.4,5.12,Evening,Cloudy,3,253.44
9846,E-Scooter,0.45,5.28,20.17,20.3,8.5,61.5,23.6,63.8,2.97,Night,Cloudy,4,106.26
9847,E-Scooter,2.85,9.36,20.98,0.1,22.9,56.5,89.5,67.5,1.8,Evening,Rain,1,109.27
9848,E-Bike,1.71,15.24,13.0,4.4,27.4,37.5,52.7,76.4,5.78,Afternoon,Cloudy,3,107.67
9849,E-Bike,1.3,11.81,8.2,10.7,24.1,56.6,98.8,63.1,1.54,Evening,Clear,3,66.53
9850,E-Scooter,0.47,9.71,17.15,29.5,28.9,64.1,30.5,68.3,9.63,Night,Clear,1,97.14
9851,E-Scooter,4.0,14.91,19.22,20.2,22.5,39.8,43.1,82.5,2.44,Afternoon,Cloudy,1,132.27
9852,E-Bike,4.12,14.23,17.29,7.1,42.0,52.2,72.3,62.3,2.94,Morning,Clear,5,137.73
9853,E-Bike,5.57,34.48,12.91,8.3,31.2,34.9,63.1,73.2,7.67,Morning,Clear,3,143.09
9854,E-Scooter,2.89,18.11,13.91,16.0,21.7,95.0,37.3,40.0,4.54,Morning,Windy,2,124.51
9855,E-Bike,0.97,8.17,15.05,30.6,33.4,53.3,29.5,66.5,2.2,Afternoon,Cloudy,2,95.64
9856,E-Scooter,7.77,50.95,10.01,38.0,10.3,57.9,91.9,73.3,3.6,Night,Clear,3,202.89
9857,E-Bike,1.73,8.73,12.32,22.7,22.0,55.1,42.1,69.9,2.4,Evening,Clear,0,78.52
9858,E-Scooter,6.77,29.65,19.83,27.7,34.2,59.0,61.1,67.9,7.34,Afternoon,Rain,1,232.76
9859,E-Bike,8.54,30.26,23.73,44.8,26.2,39.7,62.4,67.7,9.85,Evening,Clear,1,218.65
9860,E-Bike,11.37,55.84,11.5,106.6,23.0,49.2,20.7,66.7,0.47,Morning,Windy,4,282.14
9861,E-Scooter,8.52,25.08,19.86,3.4,26.5,34.8,57.4,81.2,1.46,Evening,Clear,3,179.64
9862,E-Scooter,1.31,15.76,20.88,6.3,22.7,59.6,73.9,55.9,7.96,Afternoon,Clear,3,93.43
9863,E-Bike,2.36,13.31,15.84,6.5,21.3,78.2,42.4,80.1,3.33,Evening,Cloudy,4,121.78
9864,E-Scooter,2.21,7.96,17.82,27.7,21.2,39.2,75.9,87.5,0.6,Evening,Clear,4,135.46
9865,E-Scooter,0.81,9.14,14.0,5.3,20.6,38.3,89.7,61.2,5.43,Morning,Clear,1,69.51
9866,E-Bike,3.44,23.56,11.97,27.1,13.9,24.1,32.6,83.4,4.2,Night,Clear,2,130.23
9867,E-Bike,2.2,18.27,11.12,3.0,12.3,29.8,62.1,45.7,7.96,Morning,Windy,0,95.0
9868,E-Bike,6.08,40.67,8.98,1.3,35.5,65.3,68.3,59.6,1.68,Evening,Cloudy,2,98.94
9869,E-Scooter,4.46,14.44,20.51,18.9,27.9,95.0,40.6,62.1,0.04,Evening,Cloudy,1,136.09
9870,E-Scooter,3.35,25.0,11.84,,12.4,80.3,78.0,79.3,5.96,Evening,Windy,1,210.66
9871,E-Scooter,1.87,9.39,17.24,9.0,34.2,95.0,94.0,61.3,1.85,Evening,Clear,2,85.12
9872,E-Scooter,10.83,48.69,13.35,2.3,25.4,66.4,83.5,75.3,0.38,Afternoon,Clear,1,206.65
9873,E-Scooter,0.91,5.12,16.25,51.7,15.4,52.6,30.8,71.0,0.27,Morning,Clear,3,109.73
9874,E-Scooter,8.05,52.99,11.34,1.1,26.8,59.6,83.7,74.0,8.45,Afternoon,Cloudy,0,186.78
9875,E-Scooter,3.6,16.8,23.89,14.7,17.9,51.3,64.7,48.9,4.59,Evening,Clear,1,118.75
9876,E-Bike,5.3,26.01,16.66,83.5,17.2,69.7,60.5,56.0,5.79,Afternoon,Cloudy,0,178.09
9877,E-Scooter,1.38,10.32,14.9,35.5,31.1,59.5,65.6,56.6,4.62,Afternoon,Clear,2,123.1
9878,E-Bike,1.57,7.57,15.95,5.0,18.2,86.1,50.7,95.7,5.23,Evening,Clear,5,98.88
9879,E-Bike,2.19,16.71,11.39,0.1,19.3,57.2,90.1,58.8,5.19,Evening,Rain,2,103.19
9880,E-Scooter,3.75,16.07,14.7,8.8,13.7,48.2,53.3,71.6,2.69,Evening,Windy,3,139.14
9881,E-Bike,2.71,22.58,10.75,6.3,22.5,68.8,51.9,84.0,7.69,Afternoon,Cloudy,1,86.58
9882,E-Scooter,9.91,25.51,24.7,7.6,10.0,41.2,50.2,73.2,2.46,Afternoon,Clear,3,262.59
9883,E-Scooter,2.9,18.53,22.48,16.6,10.2,55.6,68.5,73.8,9.72,Afternoon,Windy,1,143.92
9884,E-Scooter,5.09,32.15,15.03,29.4,24.4,48.3,96.6,63.5,9.85,Afternoon,Rain,3,190.24
9885,E-Scooter,2.55,12.85,19.79,6.7,22.6,42.2,21.6,52.6,3.8,Evening,Cloudy,2,69.21
9886,E-Scooter,1.97,16.76,12.73,4.0,34.9,79.2,73.4,78.1,4.48,Afternoon,Clear,1,96.46
9887,E-Scooter,5.46,17.84,20.85,15.8,11.4,52.2,47.4,69.9,2.46,Afternoon,Cloudy,3,172.03
9888,E-Scooter,13.84,54.81,18.92,23.2,33.2,82.5,23.8,51.9,9.17,Afternoon,Rain,2,345.23
9889,E-Scooter,4.27,32.9,11.4,129.4,12.9,43.8,68.6,41.3,9.01,Afternoon,Clear,6,278.19
9890,E-Scooter,0.54,5.5,21.68,6.2,12.3,72.2,98.5,59.2,2.27,Afternoon,Windy,2,81.85
9891,E-Scooter,2.99,21.4,16.86,30.4,23.2,48.6,28.9,85.8,6.95,Afternoon,Cloudy,1,128.76
9892,E-Bike,0.65,4.65,15.36,38.8,17.5,60.5,85.2,64.4,1.04,Afternoon,Clear,2,82.54
9893,E-Scooter,1.54,7.11,19.8,22.3,22.6,51.8,81.1,74.5,0.28,Evening,Clear,5,127.78
9894,E-Scooter,3.55,11.3,25.89,71.4,35.0,63.6,35.3,83.7,0.8,Morning,Windy,2,211.45
9895,E-Bike,2.19,10.62,16.69,4.1,21.8,34.4,82.4,78.5,1.99,Evening,Rain,2,110.82
9896,E-Scooter,3.89,16.26,20.01,5.2,18.6,39.4,31.3,72.7,5.9,Evening,Cloudy,2,109.25
9897,E-Scooter,4.98,32.59,12.0,7.0,20.7,76.4,33.9,91.2,5.55,Evening,Rain,3,160.44
9898,E-Bike,9.41,52.59,13.86,57.3,22.3,20.0,45.8,69.6,8.92,Evening,Clear,3,221.35
9899,E-Scooter,4.58,25.58,14.61,30.3,16.5,55.9,56.8,71.8,3.54,Afternoon,Windy,3,191.05
9900,E-Bike,1.97,14.24,15.25,15.3,37.5,56.3,43.9,80.7,5.9,Evening,Clear,0,108.52
9901,E-Bike,1.76,14.07,14.11,4.9,33.4,76.5,59.1,40.0,7.92,Morning,Cloudy,3,103.25
9902,E-Scooter,2.47,15.64,20.51,5.9,1.7,47.7,41.5,99.4,7.52,Evening,Clear,3,139.21
9903,E-Scooter,4.83,18.84,18.04,5.4,30.4,65.1,50.8,89.2,3.08,Evening,Clear,0,151.31
9904,E-Scooter,2.1,16.28,17.9,21.0,32.3,80.5,24.6,84.2,6.63,Evening,Clear,1,121.72
9905,E-Bike,1.58,11.04,15.89,14.1,13.7,43.7,73.7,65.0,4.82,Afternoon,Rain,4,116.58
9906,E-Scooter,8.53,42.97,16.39,76.1,24.7,60.4,73.8,64.4,7.39,Morning,Clear,4,269.67
9907,E-Scooter,3.37,17.83,15.16,15.6,21.0,59.4,78.2,93.9,1.39,Afternoon,Rain,2,155.44
9908,E-Bike,6.81,35.84,15.68,12.2,34.2,68.6,31.7,84.2,8.15,Night,Cloudy,0,153.0
9909,E-Bike,3.36,14.89,15.16,23.8,18.7,37.0,72.2,89.0,2.23,Afternoon,Cloudy,2,108.34
9910,E-Scooter,2.33,19.6,13.29,1.8,31.1,35.5,42.8,63.7,7.64,Night,Rain,1,145.3
9911,E-Scooter,3.15,18.78,19.81,5.4,12.9,27.4,91.3,65.9,8.25,Morning,Rain,1,166.52
9912,E-Scooter,7.89,26.33,21.34,65.0,31.3,59.6,20.5,74.9,1.29,Night,Windy,1,241.34
9913,E-Scooter,4.34,23.55,18.5,13.2,22.7,56.5,44.1,94.0,7.22,Afternoon,Clear,7,188.74
9914,E-Scooter,2.16,15.33,17.99,73.2,17.5,24.6,32.5,46.6,6.55,Morning,Windy,0,178.38
9915,E-Bike,2.73,11.3,20.08,33.5,15.1,66.2,39.6,69.2,1.65,Morning,Windy,2,106.33
9916,E-Bike,3.1,18.8,14.3,15.6,4.1,47.4,57.9,80.6,7.95,Afternoon,Rain,3,158.28
9917,E-Scooter,4.22,20.7,20.72,17.5,23.4,62.8,35.0,67.8,6.85,Evening,Clear,2,172.22
9918,E-Scooter,2.95,14.5,19.92,0.9,30.2,54.4,28.8,77.4,3.57,Afternoon,Clear,1,94.3
9919,E-Scooter,1.26,10.64,10.24,8.7,25.9,54.1,54.7,69.2,2.55,Evening,Cloudy,1,80.88
9920,E-Bike,7.35,31.53,15.1,15.0,23.1,59.2,81.9,78.6,2.4,Evening,Rain,0,151.06
9921,E-Bike,0.3,5.38,19.91,74.5,25.9,39.9,77.9,69.3,4.44,Evening,Clear,1,136.21
9922,E-Scooter,1.39,7.74,23.88,40.8,26.7,44.4,94.2,68.6,4.57,Evening,Clear,2,131.26
9923,E-Scooter,5.02,14.82,21.38,2.8,20.4,76.6,56.8,75.2,0.91,Afternoon,Clear,2,120.55
9924,E-Scooter,6.8,22.03,19.75,37.7,28.4,58.0,31.7,58.7,3.08,Night,Rain,0,184.16
9925,E-Scooter,4.31,25.6,16.9,51.5,28.8,81.1,35.4,71.0,9.66,Evening,Clear,1,198.5
9926,E-Scooter,2.01,9.32,19.08,17.3,30.8,60.3,82.8,88.6,5.09,Morning,Clear,1,122.58
9927,E-Scooter,1.78,23.93,14.01,66.1,25.9,56.5,82.7,55.5,9.62,Afternoon,Cloudy,2,135.23
9928,E-Scooter,7.0,23.25,21.52,1.6,20.3,49.1,53.8,68.9,2.88,Afternoon,Cloudy,2,180.17
9929,E-Bike,0.61,4.21,13.23,13.5,9.6,44.6,46.8,78.9,2.13,Morning,Windy,1,89.09
9930,E-Scooter,3.41,36.07,8.3,26.1,28.1,55.2,59.5,84.6,7.82,Afternoon,Clear,2,148.1
9931,E-Scooter,2.42,13.86,27.26,85.0,17.9,42.1,94.5,92.8,5.17,Morning,Cloudy,2,169.74
9932,E-Scooter,2.71,13.5,15.21,93.1,23.8,38.0,48.3,50.6,1.9,Morning,Cloudy,2,160.35
9933,E-Bike,0.46,9.16,19.75,13.4,28.3,70.1,73.5,67.3,7.3,Morning,Cloudy,1,93.0
9934,E-Bike,3.7,30.04,10.69,5.0,23.8,63.0,48.9,79.2,8.01,Morning,Clear,0,90.71
9935,E-Bike,2.41,28.37,9.07,14.3,27.9,54.2,47.9,75.0,8.67,Morning,Clear,0,113.18
9936,E-Scooter,5.94,48.67,8.3,54.6,13.5,68.2,58.6,64.4,6.1,Evening,Clear,0,191.57
9937,E-Bike,0.94,11.12,16.98,8.8,23.4,55.5,35.0,74.8,7.8,Morning,Clear,3,123.11
9938,E-Bike,2.45,14.22,13.56,24.2,22.9,41.4,60.3,80.9,1.76,Night,Clear,2,82.99
9939,E-Bike,2.69,17.25,11.17,11.0,20.1,45.6,36.3,58.6,3.31,Night,Clear,3,94.54
9940,E-Scooter,6.98,31.06,20.71,15.0,18.5,62.3,37.9,52.3,7.22,Evening,Clear,1,194.82
9941,E-Bike,7.44,29.74,14.8,17.1,27.1,68.4,25.1,62.2,1.89,Evening,Clear,2,151.81
9942,E-Scooter,5.03,16.78,24.7,19.3,12.7,51.9,92.6,71.2,1.68,Afternoon,Cloudy,4,142.12
9943,E-Bike,3.62,22.26,13.8,15.4,30.1,51.6,58.8,81.4,3.01,Afternoon,Clear,1,129.73
9944,E-Bike,3.22,21.03,14.53,5.2,13.9,60.2,37.6,74.3,9.17,Night,Rain,0,146.53
9945,E-Scooter,0.91,5.67,14.58,3.7,7.2,49.7,62.8,77.8,1.8,Evening,Cloudy,3,80.36
9946,E-Scooter,8.61,30.54,20.65,39.7,27.9,56.7,22.6,66.9,4.82,Evening,Clear,3,250.43
9947,E-Scooter,4.72,23.19,17.59,33.8,21.8,50.4,54.1,65.0,7.45,Evening,Clear,2,173.17
9948,E-Scooter,7.61,32.37,16.36,8.1,21.8,64.7,62.3,66.6,2.31,Afternoon,Clear,3,162.05
9949,E-Scooter,3.69,15.27,18.57,32.0,19.6,95.0,32.0,83.4,1.51,Afternoon,Clear,3,138.63
9950,E-Scooter,1.8,24.44,7.01,7.8,16.2,38.5,76.7,77.4,9.54,Afternoon,,3,127.02
9951,E-Bike,8.09,44.87,12.83,3.3,6.5,43.5,61.0,75.6,5.46,Evening,Clear,1,167.31
9952,E-Scooter,3.31,17.28,20.73,46.7,17.9,63.5,41.8,73.3,6.34,Afternoon,Clear,2,164.41
9953,E-Scooter,8.35,33.52,19.3,9.2,29.3,54.1,60.7,58.0,6.08,Evening,Rain,3,231.82
9954,E-Bike,4.52,24.0,15.32,1.0,26.6,77.4,72.9,90.8,4.25,Afternoon,Cloudy,1,111.71
9955,E-Bike,0.68,10.79,16.47,16.1,23.7,41.6,79.0,67.3,6.58,Evening,Windy,2,124.74
9956,E-Scooter,3.66,13.6,28.55,23.4,21.3,63.5,49.3,53.2,4.95,Afternoon,Rain,4,181.53
9957,E-Scooter,4.53,13.68,15.14,13.4,10.0,51.9,65.3,74.4,0.92,Afternoon,Cloudy,1,136.49
9958,E-Scooter,3.25,20.2,16.08,43.3,21.4,35.0,84.2,69.1,7.17,Morning,Clear,1,123.2
9959,E-Scooter,0.57,9.84,12.23,95.5,19.9,56.1,25.4,63.0,7.14,Afternoon,Cloudy,4,142.09
9960,E-Scooter,4.28,21.15,13.96,4.5,24.2,62.3,48.2,76.3,0.41,Night,Windy,1,129.24
9961,E-Bike,1.38,12.25,15.8,119.8,30.8,51.4,73.3,74.7,4.01,Evening,Rain,1,222.54
9962,E-Bike,0.32,6.41,15.36,55.8,18.7,52.5,89.6,68.4,4.81,Morning,Rain,1,128.65
9963,E-Scooter,5.83,30.01,17.79,50.5,24.5,91.7,36.5,79.3,8.9,Evening,Cloudy,2,229.51
9964,E-Scooter,6.32,29.68,15.39,13.3,26.9,42.0,52.7,69.3,2.02,Evening,Clear,4,189.42
9965,E-Bike,0.72,10.84,12.74,10.5,31.9,42.8,42.9,76.5,7.73,Afternoon,Clear,3,134.6
9966,E-Bike,3.94,18.85,12.05,12.2,27.8,65.9,73.5,65.6,0.59,Night,Cloudy,6,124.39
9967,E-Scooter,3.65,26.89,9.87,2.6,23.8,70.2,85.8,65.1,5.69,Night,Rain,3,110.04
9968,E-Bike,2.39,11.42,14.04,29.3,31.8,51.0,28.4,89.6,0.9,Morning,Clear,3,138.53
9969,E-Scooter,8.54,35.84,18.19,48.0,34.5,49.8,50.6,88.4,4.2,Evening,Clear,2,251.25
9970,E-Bike,7.27,42.54,11.97,39.7,21.9,57.0,67.7,66.5,7.52,Evening,Clear,1,187.9
9971,E-Scooter,1.26,7.95,15.44,24.3,39.5,59.4,31.5,61.9,3.47,Morning,Clear,4,112.2
9972,E-Scooter,1.8,14.61,19.83,43.1,27.8,49.0,95.8,79.0,8.66,Afternoon,Clear,2,152.67
9973,E-Scooter,1.42,8.67,13.65,140.6,4.8,76.2,30.4,71.3,1.25,Morning,Clear,2,202.68
9974,E-Bike,6.3,32.43,16.36,13.8,23.4,45.1,46.8,90.6,9.03,Afternoon,Clear,2,164.51
9975,E-Scooter,1.53,14.63,12.61,3.7,32.4,49.1,26.0,62.7,5.8,Morning,Clear,2,104.45
9976,E-Bike,3.63,22.83,15.27,0.6,10.9,32.8,87.8,60.6,6.19,Evening,Clear,1,118.35
9977,E-Bike,7.19,40.77,10.86,9.5,17.1,45.9,33.4,83.9,1.38,Morning,Clear,2,145.24
9978,E-Scooter,3.63,11.57,27.37,16.1,25.1,28.6,53.3,56.3,5.25,Morning,Clear,1,146.44
9979,E-Bike,5.41,15.72,18.78,27.2,22.8,50.5,40.6,63.8,1.43,Afternoon,Clear,3,148.61
9980,E-Scooter,2.2,11.67,20.26,22.0,30.7,53.6,60.9,100.1,5.4,Evening,Windy,3,135.35
9981,E-Bike,2.76,23.83,14.63,51.0,24.2,28.6,58.2,77.0,7.7,Afternoon,Clear,0,111.26
9982,E-Scooter,8.23,38.27,17.48,24.0,32.6,47.2,21.8,52.1,7.13,Evening,Cloudy,2,222.26
9983,E-Bike,4.93,34.0,9.18,54.1,8.0,43.4,85.5,88.9,2.07,Evening,Clear,0,172.89
9984,E-Scooter,4.33,17.07,18.93,98.5,17.8,58.7,97.6,66.8,2.95,Afternoon,Clear,3,203.05
9985,E-Scooter,4.25,12.63,15.95,13.3,17.2,58.7,40.1,69.5,0.05,Afternoon,Clear,1,117.92
9986,E-Bike,5.77,39.93,10.1,31.7,25.6,43.3,54.3,77.7,6.13,Evening,Clear,1,135.89
9987,E-Scooter,2.88,11.23,15.65,20.7,5.4,45.2,25.3,65.3,1.9,Morning,Cloudy,1,101.53
9988,E-Scooter,3.67,19.67,21.54,11.8,23.1,35.6,80.3,65.0,6.24,Afternoon,Cloudy,1,132.13
9989,E-Scooter,15.0,69.62,13.56,2.8,20.6,34.9,69.5,72.7,0.73,Afternoon,Clear,1,277.09
9990,E-Scooter,5.58,26.84,14.61,61.4,24.7,45.1,70.8,76.9,1.0,Night,Cloudy,2,186.59
9991,E-Bike,1.96,16.84,17.48,9.0,37.1,57.1,73.6,74.3,9.78,Afternoon,Rain,0,127.21
9992,E-Scooter,1.92,10.95,23.02,20.5,26.4,81.1,63.4,94.4,4.57,Night,Clear,2,104.67
9993,E-Scooter,2.0,21.99,14.16,1.5,29.3,68.5,59.0,56.1,9.87,Afternoon,Clear,1,104.95
9994,E-Bike,2.33,14.8,12.12,45.6,24.1,57.2,32.9,69.3,3.83,Evening,Cloudy,1,94.58
9995,E-Scooter,3.5,11.73,21.61,18.1,13.6,33.2,69.4,62.7,1.49,Evening,Cloudy,1,117.78
9996,E-Scooter,3.71,21.97,13.44,59.1,19.6,41.9,93.6,45.7,6.9,Evening,Rain,1,182.01
9997,E-Bike,11.09,54.74,14.93,6.4,22.0,45.7,34.0,70.7,8.78,Afternoon,Clear,4,202.81
9998,E-Scooter,4.86,17.83,20.08,66.3,5.4,54.7,38.8,70.4,2.91,Night,Clear,1,179.29
9999,E-Scooter,0.72,5.5,21.84,25.1,30.3,58.3,74.4,55.1,1.75,Evening,Clear,2,109.44
10000,E-Scooter,6.25,21.94,21.34,59.5,24.5,72.5,42.6,62.7,5.45,Afternoon,Clear,3,214.01
10001,E-Bike,2.54,15.5,11.93,41.6,20.4,70.9,64.8,94.7,1.2,Morning,Windy,4,120.27
10002,E-Scooter,2.83,12.7,16.41,9.6,29.8,61.8,72.6,64.1,3.92,Evening,Windy,2,113.08
10003,E-Scooter,3.44,18.2,17.56,12.9,22.6,27.2,57.1,60.5,5.58,Morning,Clear,2,113.79
10004,E-Bike,3.37,19.98,19.23,52.1,16.6,50.7,55.2,69.8,7.47,Morning,Cloudy,1,115.82
10005,E-Bike,2.6,12.01,17.12,17.3,18.5,68.3,42.5,67.7,2.85,Morning,Windy,2,91.47
10006,E-Bike,4.11,21.77,15.8,6.9,24.6,49.2,34.3,63.4,4.43,Afternoon,Rain,3,120.64
10007,E-Scooter,6.12,28.02,19.1,1.1,9.3,46.0,28.4,70.0,8.24,Night,Cloudy,1,202.88
10008,E-Scooter,10.02,27.95,27.44,23.6,29.5,76.2,61.2,74.1,4.58,Afternoon,Clear,2,265.53
10009,E-Bike,1.11,4.14,16.05,19.2,34.9,62.2,21.6,70.6,2.44,Evening,Cloudy,2,110.26
10010,E-Scooter,2.13,10.93,19.71,0.4,35.7,39.0,48.1,58.2,2.81,Morning,Cloudy,3,89.14
10011,E-Scooter,2.81,14.81,11.38,20.2,24.8,67.4,33.6,47.1,1.2,Evening,Cloudy,3,135.01
10012,E-Scooter,2.13,11.98,23.1,35.4,33.6,65.4,83.1,75.2,5.09,Evening,Clear,3,141.11
10013,E-Bike,6.32,37.23,12.55,17.7,13.0,57.2,84.3,69.0,4.21,Afternoon,Cloudy,4,141.74
10014,E-Scooter,1.15,2.88,17.37,16.6,28.1,41.2,69.2,80.0,0.57,Evening,Clear,2,102.44
10015,E-Bike,0.85,15.68,15.05,13.2,17.4,51.3,51.0,67.9,9.63,Afternoon,Clear,3,111.58
10016,E-Scooter,3.6,20.24,15.51,30.9,28.7,35.7,54.3,49.5,8.32,Afternoon,Clear,2,157.61
10017,E-Bike,4.22,19.61,13.25,40.7,21.3,40.2,81.1,58.2,2.8,Evening,Clear,1,104.58
10018,E-Scooter,0.91,15.73,11.46,1.2,42.0,82.0,24.4,89.6,9.81,Afternoon,Clear,1,100.44
10019,E-Scooter,2.18,17.36,16.46,20.6,39.2,59.9,63.2,69.1,6.67,Afternoon,Clear,0,139.94
10020,E-Scooter,5.84,21.53,22.0,34.9,28.2,25.3,96.6,74.9,2.64,Morning,Windy,4,193.33
10021,E-Bike,2.22,19.78,13.67,10.3,19.7,35.8,28.8,72.8,9.67,Morning,Windy,0,109.79
10022,E-Scooter,4.09,17.9,16.18,8.1,36.8,65.1,61.4,73.2,0.26,Evening,Clear,5,142.73
10023,E-Scooter,2.07,10.13,19.56,17.0,16.2,57.7,40.5,80.8,5.06,Morning,Clear,0,91.34
10024,E-Scooter,2.57,17.12,22.64,33.0,30.6,41.1,36.4,58.5,9.35,Night,Clear,4,148.29
10025,E-Scooter,6.41,27.27,16.72,11.2,32.1,56.1,29.1,58.5,1.74,Morning,Cloudy,2,185.71
10026,E-Scooter,6.97,27.65,17.43,35.9,34.9,20.9,98.8,67.7,0.97,Evening,Rain,1,210.37
10027,E-Scooter,5.2,33.58,15.53,13.7,27.4,48.5,68.2,63.6,9.09,Afternoon,Rain,2,207.38
10028,E-Scooter,4.03,17.42,22.09,0.1,25.8,52.2,78.1,85.1,5.27,Morning,Rain,6,167.12
10029,E-Scooter,1.63,9.66,21.65,10.3,18.9,50.4,32.9,64.3,6.1,Afternoon,Cloudy,3,107.35
10030,E-Bike,2.13,12.72,18.53,83.0,23.0,27.6,79.2,72.2,4.87,Morning,Windy,1,165.62
10031,E-Bike,3.46,17.47,14.25,17.4,14.7,49.1,56.8,97.1,3.81,Evening,Clear,2,102.68
10032,E-Scooter,2.27,12.37,17.16,,38.5,66.0,80.6,67.7,3.55,Night,Clear,2,111.18
10033,E-Scooter,2.02,19.73,15.69,3.3,24.9,54.9,76.3,53.6,8.61,Morning,Windy,2,130.02
10034,E-Scooter,6.11,39.48,14.89,2.7,31.3,63.8,54.6,72.2,9.17,Morning,Clear,3,189.13
10035,E-Scooter,5.22,21.81,20.76,8.5,23.5,63.3,51.2,64.7,5.28,Evening,Clear,0,130.73
10036,E-Scooter,3.11,15.45,14.58,22.6,29.5,40.5,78.2,79.8,1.39,Afternoon,Clear,5,110.57
10037,E-Scooter,1.22,10.5,22.5,7.5,4.9,54.5,87.0,63.8,4.44,Evening,Clear,4,121.64
10038,E-Scooter,3.2,15.18,17.52,2.1,17.6,51.3,64.8,75.7,3.85,Evening,Windy,1,130.87
10039,E-Bike,5.14,38.42,11.96,23.8,42.0,57.2,42.7,56.6,8.23,Afternoon,Cloudy,3,178.41
10040,E-Scooter,6.03,18.79,24.67,18.5,20.3,37.1,91.9,56.7,0.76,Evening,Clear,2,193.48
10041,E-Bike,3.21,31.19,9.62,24.4,13.6,89.0,51.4,88.6,8.63,Morning,Rain,1,123.83
10042,E-Scooter,6.16,29.13,16.48,20.5,17.4,46.9,55.6,74.2,7.18,Morning,Clear,1,194.01
10043,E-Scooter,2.06,10.65,25.68,3.6,25.7,50.3,38.4,45.0,1.43,Morning,Clear,3,91.54
10044,E-Bike,5.81,24.93,15.3,10.7,24.9,38.4,96.5,73.3,2.43,Morning,Clear,2,110.17
10045,E-Scooter,4.02,25.16,17.22,7.1,23.8,61.2,60.9,67.3,9.98,Night,Clear,3,146.74
10046,E-Scooter,1.54,15.48,21.86,11.6,34.3,48.3,86.7,75.3,7.81,Afternoon,Cloudy,3,105.07
10047,E-Scooter,10.83,31.96,22.37,15.6,35.1,50.3,90.5,77.8,1.56,Morning,,0,266.81
10048,E-Scooter,9.15,41.15,20.7,,15.9,24.1,61.0,62.4,9.93,Night,Cloudy,4,305.47
10049,E-Scooter,4.4,22.36,20.28,5.5,9.8,74.3,22.0,56.1,8.88,Morning,Clear,1,168.21
10050,E-Scooter,3.47,22.05,18.35,11.9,35.7,81.0,70.2,66.5,9.06,Evening,Clear,1,151.31
10051,E-Scooter,1.38,9.61,16.35,5.3,23.3,78.3,92.6,79.9,3.08,Night,Clear,3,88.9
10052,E-Scooter,2.57,13.99,26.11,12.7,19.5,60.9,91.5,78.0,6.86,Evening,Cloudy,2,149.3
10053,E-Bike,2.19,16.69,12.43,9.5,33.9,28.7,75.9,54.4,4.81,Night,Clear,0,76.56
10054,E-Scooter,7.69,22.78,24.5,17.0,25.3,48.5,86.2,80.1,2.7,Evening,Windy,6,198.39
10055,E-Scooter,5.71,19.12,21.18,8.4,21.0,34.6,50.0,89.3,4.75,Morning,Windy,3,177.22
10056,E-Bike,1.72,10.88,15.36,5.9,4.7,68.1,34.1,75.8,4.23,Morning,Clear,2,86.98
10057,E-Bike,2.08,12.8,11.63,0.5,22.9,62.7,70.2,62.7,0.24,Evening,Clear,2,56.13
10058,E-Bike,4.23,28.31,11.02,5.7,32.4,40.0,62.4,79.7,4.6,Morning,Clear,3,95.28
